伯頓,溫布頓," "," "," "
伯頓,溫布頓," "," "," ",2.70,3.00,2.00," ",1.45,3.75,4.25," "
迪加史卓普,奧斯,3,0," "
迪加史卓普,奧斯,3,0," ",1.50,3.60,3.75," ",2.60,3.60,1.85," "
迪加史卓普,奧斯,3,0," ",1.50,3.60,3.75," ",2.60,3.60,1.85," ",1.35,3.75,5.00," ",2.15,3.60,2.15," "
拉夫流浪者,基爾馬諾克," "," "," "
拉夫流浪者,基爾馬諾克," "," "," ",4.25,3.00,1.55," ",1.80,3.40,2.90," "
桑德蘭,樸次茅斯," "," "," "
桑德蘭,樸次茅斯," "," "," ",2.10,2.95,2.55," ",4.50,4.00,1.40," "
水原三星藍翼,仁川聯," "," "," "
水原三星藍翼,仁川聯," "," "," ",2.10,2.70,2.80," ",4.75,3.75,1.40," "
熱那亞,薩勒尼塔納," "," "," "
熱那亞,薩勒尼塔納," "," "," ",2.20,2.85,2.50," ",4.75,4.00,1.35," "
下諾夫哥羅德,喀山魯賓," "," "," "
下諾夫哥羅德,喀山魯賓," "," "," ",4.25,3.25,1.50," ",1.85,3.40,2.75," "
科森察,亞歷山德里亞," "," "," "
科森察,亞歷山德里亞," "," "," ",3.20,2.85,1.85," ",1.50,3.75,3.75," "
阿斯科利,克羅托內," "," "," "
阿斯科利,克羅托內," "," "," ",2.85,3.00,1.90," ",1.45,3.75,3.75," "
劍橋聯,克魯," "," "," "
劍橋聯,克魯," "," "," ",2.70,2.90,2.05," ",1.40,3.75,4.50," "
威尼斯,卡利亞里,1,1,和局
威尼斯,卡利亞里,1,1,和局,4.25,3.30,1.50," ",1.85,3.50,2.60," "
威尼斯,卡利亞里,1,1,和局,4.25,3.30,1.50," ",1.85,3.50,2.60," ",3.50,3.00,1.67," ",1.65,3.50,3.25," "
奧林匹克里昂女足,波爾多女足,4,1," "
奧林匹克里昂女足,波爾多女足,4,1," ",1.12,5.00,8.25," ",0.00,0.00,0.00," "
維多利亞齊茲科夫,特日內茨," "," "," "
維多利亞齊茲科夫,特日內茨," "," "," ",2.30,3.00,2.30," ",1.30,4.25,5.00," "
維多利亞齊茲科夫,特日內茨," "," "," ",2.30,3.00,2.30," ",1.30,4.25,5.00," ",2.70,2.95,2.00," ",1.40,4.25,4.00," "
全北現代汽車,江原FC," "," "," "
全北現代汽車,江原FC," "," "," ",1.75,3.00,3.30," ",3.40,3.60,1.60," "
帕杜比赤,布傑約維采," "," "," "
帕杜比赤,布傑約維采," "," "," ",3.50,3.20,1.65," ",1.67,3.50,3.10," "
普利茅斯,林肯城," "," "," "
普利茅斯,林肯城," "," "," ",2.65,2.95,2.05," ",1.40,4.00,4.25," "
多德雷赫特,阿爾克馬爾預備隊,1,2," "
多德雷赫特,阿爾克馬爾預備隊,1,2," ",3.75,3.60,1.50," ",1.85,3.75,2.55," "
多德雷赫特,阿爾克馬爾預備隊,1,2," ",3.75,3.60,1.50," ",1.85,3.75,2.55," ",4.50,3.75,1.40," ",2.05,3.75,2.25," "
弗勒里91女足,蒙彼利埃女足,2,1," "
弗勒里91女足,蒙彼利埃女足,2,1," ",3.60,3.50,1.55," ",0.00,0.00,0.00," "
吉馬朗埃斯,法馬利康,2,1," "
吉馬朗埃斯,法馬利康,2,1," ",2.30,2.80,2.40," ",5.25,4.25,1.30," "
梅彭,杜伊斯堡," "," "," "
梅彭,杜伊斯堡," "," "," ",2.75,3.10,1.90," ",1.45,4.00,3.75," "
登地,聖莊士敦," "," "," "
登地,聖莊士敦," "," "," ",3.75,3.10,1.60," ",1.72,3.20,3.30," "
瓦索爾,艾克斯特城," "," "," "
瓦索爾,艾克斯特城," "," "," ",4.00,3.00,1.60," ",1.72,3.40,3.10," "
弗羅茨瓦夫,波茲南," "," "," "
弗羅茨瓦夫,波茲南," "," "," ",5.00,3.75,1.35," ",2.15,3.40,2.25," "
ADO海牙,馬斯垂克,6,2," "
ADO海牙,馬斯垂克,6,2," ",1.65,3.40,3.30," ",2.95,3.75,1.67," "
ADO海牙,馬斯垂克,6,2," ",1.65,3.40,3.30," ",2.95,3.75,1.67," ",1.50,3.40,4.00," ",2.55,3.75,1.85," "
阿爾馬格羅,聖泰爾莫,1,2," "
阿爾馬格羅,聖泰爾莫,1,2," ",2.65,2.75,2.15," ",1.35,4.00,4.75," "
橫濱FC,鹿島鹿角," "," "," "
橫濱FC,鹿島鹿角," "," "," ",6.00,4.25,1.25," ",2.50,3.40,1.95," "
橫濱FC,鹿島鹿角," "," "," ",6.00,4.25,1.25," ",2.50,3.40,1.95," ",6.50,4.50,1.20," ",2.70,3.40,1.85," "
聖克拉拉,維澤拉," "," "," "
聖克拉拉,維澤拉," "," "," ",2.60,2.75,2.20," ",1.35,4.00,5.00," "
史特拉斯堡,蒙彼利埃," "," "," "
史特拉斯堡,蒙彼利埃," "," "," ",2.40,3.25,2.05," ",1.40,4.00,4.25," "
波德貝斯基,萊格尼察,2,4," "
波德貝斯基,萊格尼察,2,4," ",2.80,3.00,1.95," ",1.45,3.75,4.00," "
蒙特雷,華雷斯," "," "," "
蒙特雷,華雷斯," "," "," ",1.70,3.00,3.50," ",3.30,3.60,1.65," "
卡爾斯魯,雷根斯堡," "," "," "
卡爾斯魯,雷根斯堡," "," "," ",2.70,2.90,2.05," ",1.40,4.00,4.25," "
雷丁,卡地夫城," "," "," "
雷丁,卡地夫城," "," "," ",3.10,3.00,1.80," ",1.55,3.60,3.60," "
雷丁,卡地夫城," "," "," ",3.10,3.00,1.80," ",1.55,3.60,3.60," ",3.10,3.00,1.80," ",1.55,3.75,3.60," "
雷丁,卡地夫城," "," "," ",3.10,3.00,1.80," ",1.55,3.60,3.60," ",3.10,3.00,1.80," ",1.55,3.75,3.60," ",3.30,3.10,1.72," ",1.60,3.60,3.30," "
索斯諾維茨盆地,LKS羅茲,1,0," "
索斯諾維茨盆地,LKS羅茲,1,0," ",2.90,3.10,1.85," ",1.50,3.75,3.75," "
索斯諾維茨盆地,LKS羅茲,1,0," ",2.90,3.10,1.85," ",1.50,3.75,3.75," ",3.40,3.10,1.67," ",1.65,3.60,3.20," "
納蒂科,奧帕拉利奧PR," "," "," "
納蒂科,奧帕拉利奧PR," "," "," ",3.00,2.65,2.00," ",1.40,3.50,4.75," "
帕德博恩,杜塞爾多夫," "," "," "
帕德博恩,杜塞爾多夫," "," "," ",2.65,3.10,1.95," ",1.45,4.00,3.75," "
全南天龍,FC安養," "," "," "
全南天龍,FC安養," "," "," ",2.65,2.65,2.20," ",1.35,4.00,5.00," "
阿拉尼亞體育,科尼亞," "," "," "
阿拉尼亞體育,科尼亞," "," "," ",2.60,2.90,2.10," ",1.40,4.00,4.50," "
尼姆,歐塞爾," "," "," "
尼姆,歐塞爾," "," "," ",3.60,2.90,1.70," ",1.60,3.50,3.40," "
艾爾聯,巴特里," "," "," "
艾爾聯,巴特里," "," "," ",3.50,2.95,1.70," ",1.60,3.75,3.20," "
帕丘卡,普埃布拉," "," "," "
帕丘卡,普埃布拉," "," "," ",2.20,2.75,2.55," ",5.00,4.00,1.35," "
帕丘卡,普埃布拉," "," "," ",2.20,2.75,2.55," ",5.00,4.00,1.35," ",2.05,2.75,2.80," ",4.50,3.60,1.40," "
列斯特拉體育,貝格拉諾," "," "," "
列斯特拉體育,貝格拉諾," "," "," ",5.25,3.30,1.40," ",2.05,3.25,2.50," "
蒙特雷,華雷斯," "," "," "
蒙特雷,華雷斯," "," "," ",1.70,3.00,3.50," ",3.30,3.60,1.65," "
蒙特雷,華雷斯," "," "," ",1.70,3.00,3.50," ",3.30,3.60,1.65," ",1.70,3.00,3.50," ",3.40,3.50,1.65," "
蒙特雷,華雷斯," "," "," ",1.70,3.00,3.50," ",3.30,3.60,1.65," ",1.70,3.00,3.50," ",3.40,3.50,1.65," ",1.70,2.85,3.75," ",3.40,3.50,1.65," "
鄧弗姆林體育,南部皇后足球會," "," "," "
鄧弗姆林體育,南部皇后足球會," "," "," ",2.55,2.95,2.10," ",1.40,4.00,4.50," "
普雷斯頓,女皇公園巡遊者," "," "," "
普雷斯頓,女皇公園巡遊者," "," "," ",3.00,3.00,1.85," ",1.50,3.75,3.75," "
薩爾福德,科爾切斯特," "," "," "
薩爾福德,科爾切斯特," "," "," ",2.10,2.85,2.60," ",4.75,3.75,1.35," "
純特,格羅寧根,1,1,和局
純特,格羅寧根,1,1,和局,2.45,3.00,2.15," ",1.35,4.00,4.75," "
純特,格羅寧根,1,1,和局,2.45,3.00,2.15," ",1.35,4.00,4.75," ",2.30,3.00,2.30," ",1.30,4.25,5.00," "
巴亞多利德,邦費雷迪納,2,2,和局
巴亞多利德,邦費雷迪納,2,2,和局,2.10,2.65,2.80," ",5.00,3.75,1.35," "
巴亞多利德,邦費雷迪納,2,2,和局,2.10,2.65,2.80," ",5.00,3.75,1.35," ",1.95,2.65,3.10," ",4.25,3.75,1.45," "
齊塔德拉,弗羅西諾內," "," "," "
齊塔德拉,弗羅西諾內," "," "," ",3.20,2.80,1.85," ",1.50,3.75,3.75," "
安山綠人,金泉尚武," "," "," "
安山綠人,金泉尚武," "," "," ",5.00,3.40,1.40," ",2.05,3.10,2.60," "
特爾納納,克雷莫納," "," "," "
特爾納納,克雷莫納," "," "," ",3.25,2.90,1.80," ",1.55,3.60,3.60," "
哈雷斯徹,弗萊堡二隊," "," "," "
哈雷斯徹,弗萊堡二隊," "," "," ",2.20,2.85,2.50," ",4.75,4.00,1.35," "
阿利安薩,體育生,1,3," "
阿利安薩,體育生,1,3," ",2.95,2.85,1.95," ",1.45,3.75,4.00," "
德利城,沙姆洛克流浪者,1,2," "
德利城,沙姆洛克流浪者,1,2," ",5.50,3.50,1.35," ",2.15,3.25,2.35," "
敦達克,費恩夏普,2,2,和局
敦達克,費恩夏普,2,2,和局,2.00,2.95,2.70," ",4.25,3.75,1.40," "
敦達克,費恩夏普,2,2,和局,2.00,2.95,2.70," ",4.25,3.75,1.40," ",2.20,2.95,2.40," ",5.00,4.00,1.35," "
謝菲爾德聯,伯恩茅斯," "," "," "
謝菲爾德聯,伯恩茅斯," "," "," ",3.30,3.00,1.75," ",1.60,3.50,3.50," "
米爾沃,巴恩斯利," "," "," "
米爾沃,巴恩斯利," "," "," ",2.55,2.75,2.25," ",0.00,0.00,0.00," "
米爾沃,巴恩斯利," "," "," ",2.55,2.75,2.25," ",0.00,0.00,0.00," ",2.55,2.75,2.25," ",1.30,4.00,5.25," "
米爾沃,巴恩斯利," "," "," ",2.55,2.75,2.25," ",0.00,0.00,0.00," ",2.55,2.75,2.25," ",1.30,4.00,5.25," ",2.20,2.70,2.60," ",5.25,4.00,1.35," "
胡胡伊甘拿斯亞,雷法拉競技," "," "," "
胡胡伊甘拿斯亞,雷法拉競技," "," "," ",3.50,2.60,1.85," ",1.50,3.50,4.00," "
水晶體育,西恩夏諾體育,1,2," "
水晶體育,西恩夏諾體育,1,2," ",1.40,3.50,5.00," ",2.40,3.40,2.05," "
水晶體育,西恩夏諾體育,1,2," ",1.40,3.50,5.00," ",2.40,3.40,2.05," ",1.50,3.30,4.25," ",2.55,3.60,1.85," "
真格拿拜列治,巴勒克埃西爾士邦," "," "," "
真格拿拜列治,巴勒克埃西爾士邦," "," "," ",1.80,3.00,3.10," ",3.50,3.75,1.55," "
巴列卡諾,奧薩蘇納," "," "," "
巴列卡諾,奧薩蘇納," "," "," ",2.95,2.80,1.95," ",1.45,3.75,4.00," "
巴列卡諾,奧薩蘇納," "," "," ",2.95,2.80,1.95," ",1.45,3.75,4.00," ",3.00,3.00,1.85," ",1.50,3.60,3.75," "
吉雷松體育,古斯蒂佩," "," "," "
吉雷松體育,古斯蒂佩," "," "," ",3.50,3.00,1.70," ",1.65,3.50,3.40," "
謝斯伯利,博爾頓," "," "," "
謝斯伯利,博爾頓," "," "," ",3.60,3.10,1.65," ",1.67,3.50,3.20," "
紐卡索聯,狼隊," "," "," "
紐卡索聯,狼隊," "," "," ",4.25,3.50,1.45," ",1.93,3.40,2.60," "
紐卡索聯,狼隊," "," "," ",4.25,3.50,1.45," ",1.93,3.40,2.60," ",4.50,3.60,1.40," ",2.00,3.40,2.40," "
希洪競技,阿莫雷別塔," "," "," "
希洪競技,阿莫雷別塔," "," "," ",2.00,2.65,3.00," ",4.50,3.75,1.40," "
鹿特丹菁英,NAC布雷達,1,4," "
鹿特丹菁英,NAC布雷達,1,4," ",2.50,3.20,2.00," ",1.40,4.25,4.00," "
鹿特丹菁英,NAC布雷達,1,4," ",2.50,3.20,2.00," ",1.40,4.25,4.00," ",2.80,3.20,1.85," ",1.50,4.00,3.50," "
聖塔菲聯,阿爾多希維," "," "," "
聖塔菲聯,阿爾多希維," "," "," ",2.20,2.85,2.50," ",5.00,4.00,1.35," "
聖塔菲聯,阿爾多希維," "," "," ",2.20,2.85,2.50," ",5.00,4.00,1.35," ",2.10,2.90,2.60," ",4.75,3.75,1.40," "
羅茲維澤夫,普斯扎涅波沃米采," "," "," "
羅茲維澤夫,普斯扎涅波沃米采," "," "," ",1.80,3.00,3.20," ",3.60,3.60,1.55," "
,," "," "," "
帕特里奧塔斯,巴蘭基亞青年," "," "," "
帕特里奧塔斯,巴蘭基亞青年," "," "," ",8.00,4.25,1.18," ",2.80,3.20,1.90," "
富勒姆,科芬特里城," "," "," "
富勒姆,科芬特里城," "," "," ",1.85,3.00,3.00," ",3.75,3.75,1.50," "
富勒姆,科芬特里城," "," "," ",1.85,3.00,3.00," ",3.75,3.75,1.50," ",1.72,3.10,3.25," ",3.30,3.60,1.60," "
西布朗維奇,斯托克城,0,1," "
西布朗維奇,斯托克城,0,1," ",2.10,2.85,2.65," ",4.50,4.00,1.40," "
西布朗維奇,斯托克城,0,1," ",2.10,2.85,2.65," ",4.50,4.00,1.40," ",1.85,2.85,3.10," ",3.75,3.75,1.50," "
西布朗維奇,斯托克城,0,1," ",2.10,2.85,2.65," ",4.50,4.00,1.40," ",1.85,2.85,3.10," ",3.75,3.75,1.50," ",1.85,2.95,3.00," ",3.60,3.40,1.55," "
聖巴特里體育,杜希達聯,1,0," "
聖巴特里體育,杜希達聯,1,0," ",1.75,2.95,3.40," ",3.50,3.50,1.60," "
阿拉維斯,畢爾包,0,1," "
阿拉維斯,畢爾包,0,1," ",5.75,3.40,1.35," ",2.15,3.25,2.35," "
阿拉維斯,畢爾包,0,1," ",5.75,3.40,1.35," ",2.15,3.25,2.35," ",5.75,3.40,1.35," ",2.15,3.10,2.45," "
漢莎羅斯托克,荷爾斯泰因基爾," "," "," "
漢莎羅斯托克,荷爾斯泰因基爾," "," "," ",3.25,3.10,1.75," ",1.60,3.75,3.25," "
凱撒勞頓,哈維爾斯," "," "," "
凱撒勞頓,哈維爾斯," "," "," ",1.45,3.25,4.75," ",2.55,3.40,1.95," "
斯溫頓,布里斯托流浪者," "," "," "
斯溫頓,布里斯托流浪者," "," "," ",2.75,2.85,2.05," ",1.40,3.75,4.50," "
斯溫頓,布里斯托流浪者," "," "," ",2.75,2.85,2.05," ",1.40,3.75,4.50," ",2.75,2.85,2.05," ",1.40,3.75,4.50," "
斯旺西,德比郡," "," "," "
斯旺西,德比郡," "," "," ",2.50,2.70,2.30," ",0.00,0.00,0.00," "
斯旺西,德比郡," "," "," ",2.50,2.70,2.30," ",0.00,0.00,0.00," ",2.50,2.70,2.30," ",1.30,4.00,5.50," "
喬治羅尼亞,盧賓扎格列比,1,0," "
喬治羅尼亞,盧賓扎格列比,1,0," ",2.90,2.90,1.95," ",1.45,4.00,4.00," "
瓦埃勒,歐登塞,0,6," "
瓦埃勒,歐登塞,0,6," ",4.25,3.60,1.45," ",1.95,3.50,2.50," "
蔚山現代,水原FC ," "," "," "
蔚山現代,水原FC ," "," "," ",1.80,3.10,3.00," ",3.60,3.75,1.55," "
阿爾梅勒城,沃倫丹,2,3," "
阿爾梅勒城,沃倫丹,2,3," ",3.20,3.30,1.70," ",1.65,4.00,3.00," "
阿爾梅勒城,沃倫丹,2,3," ",3.20,3.30,1.70," ",1.65,4.00,3.00," ",3.50,3.50,1.55," ",1.75,4.00,2.60," "
查爾頓競技,富力特城," "," "," "
查爾頓競技,富力特城," "," "," ",2.35,3.00,2.25," ",1.30,4.25,5.00," "
查爾頓競技,富力特城," "," "," ",2.35,3.00,2.25," ",1.30,4.25,5.00," ",2.50,2.85,2.20," ",1.35,4.00,5.00," "
萊萬特,馬約卡," "," "," "
萊萬特,馬約卡," "," "," ",2.95,2.80,1.95," ",1.45,3.75,4.00," "
柯西奧倫古庫,圖茲拉體育," "," "," "
柯西奧倫古庫,圖茲拉體育," "," "," ",3.00,3.10,1.80," ",1.55,3.75,3.50," "
柏林勝利,1860慕尼黑," "," "," "
柏林勝利,1860慕尼黑," "," "," ",2.95,3.10,1.85," ",1.50,3.75,3.60," "
阿爾塔奇,阿德米拿莫德林," "," "," "
阿爾塔奇,阿德米拿莫德林," "," "," ",3.20,3.25,1.70," ",1.60,3.60,3.25," "
費馬阿馬蓋爾,霍布羅,0,5," "
費馬阿馬蓋爾,霍布羅,0,5," ",2.55,3.00,2.10," ",1.40,4.00,4.50," "
特爾斯達,丹博斯,1,0," "
特爾斯達,丹博斯,1,0," ",2.25,3.25,2.20," ",1.35,4.50,4.50," "
FC恩荷芬,洛達JC,0,2," "
FC恩荷芬,洛達JC,0,2," ",4.00,3.50,1.50," ",1.85,3.75,2.55," "
FC恩荷芬,洛達JC,0,2," ",4.00,3.50,1.50," ",1.85,3.75,2.55," ",3.50,3.50,1.55," ",1.75,3.60,2.80," "
茨維考,奧斯納布呂克," "," "," "
